"Country or Area";"Year";"Area";"Sex";"Age";"Record Type";"Reliability";"Source Year";"Value";"Value Footnotes"
"Sweden";"1992";"Total";"Both Sexes";"38";"Estimate - de jure";"Final figure, complete";"1993";"114965";""
"Sweden";"1992";"Total";"Both Sexes";"39";"Estimate - de jure";"Final figure, complete";"1993";"118534";""
"Sweden";"1992";"Total";"Both Sexes";"40";"Estimate - de jure";"Final figure, complete";"1993";"117983";""
"Sweden";"1992";"Total";"Both Sexes";"40 - 44";"Estimate - de jure";"Final figure, complete";"1993";"618403";""
"Sweden";"1992";"Total";"Both Sexes";"41";"Estimate - de jure";"Final figure, complete";"1993";"117466";""
"Sweden";"1992";"Total";"Both Sexes";"42";"Estimate - de jure";"Final figure, complete";"1993";"122742";""
"Sweden";"1992";"Total";"Both Sexes";"43";"Estimate - de jure";"Final figure, complete";"1993";"127674";""
"Sweden";"1992";"Total";"Both Sexes";"44";"Estimate - de jure";"Final figure, complete";"1993";"132538";""
"Sweden";"1992";"Total";"Both Sexes";"45";"Estimate - de jure";"Final figure, complete";"1993";"133916";""
"Sweden";"1992";"Total";"Both Sexes";"45 - 49";"Estimate - de jure";"Final figure, complete";"1993";"663655";""
"Sweden";"1992";"Total";"Both Sexes";"46";"Estimate - de jure";"Final figure, complete";"1993";"136104";""
"Sweden";"1992";"Total";"Both Sexes";"47";"Estimate - de jure";"Final figure, complete";"1993";"135160";""
"Sweden";"1992";"Total";"Both Sexes";"48";"Estimate - de jure";"Final figure, complete";"1993";"133337";""
"Sweden";"1992";"Total";"Both Sexes";"49";"Estimate - de jure";"Final figure, complete";"1993";"125138";""
"Sweden";"1992";"Total";"Both Sexes";"50";"Estimate - de jure";"Final figure, complete";"1993";"114524";""
"Sweden";"1992";"Total";"Both Sexes";"50 - 54";"Estimate - de jure";"Final figure, complete";"1993";"503679";""
"Sweden";"1992";"Total";"Both Sexes";"51";"Estimate - de jure";"Final figure, complete";"1993";"101680";""
"Sweden";"1992";"Total";"Both Sexes";"52";"Estimate - de jure";"Final figure, complete";"1993";"96483";""
"Sweden";"1992";"Total";"Both Sexes";"53";"Estimate - de jure";"Final figure, complete";"1993";"97561";""
"Sweden";"1992";"Total";"Both Sexes";"54";"Estimate - de jure";"Final figure, complete";"1993";"93431";""
"Sweden";"1992";"Total";"Both Sexes";"55";"Estimate - de jure";"Final figure, complete";"1993";"89162";""
"Sweden";"1992";"Total";"Both Sexes";"55 - 59";"Estimate - de jure";"Final figure, complete";"1993";"420192";""
"Sweden";"1992";"Total";"Both Sexes";"56";"Estimate - de jure";"Final figure, complete";"1993";"86829";""
"Sweden";"1992";"Total";"Both Sexes";"57";"Estimate - de jure";"Final figure, complete";"1993";"83148";""
"Sweden";"1992";"Total";"Both Sexes";"58";"Estimate - de jure";"Final figure, complete";"1993";"81314";""
"Sweden";"1992";"Total";"Both Sexes";"59";"Estimate - de jure";"Final figure, complete";"1993";"79739";""
"Sweden";"1992";"Total";"Both Sexes";"60";"Estimate - de jure";"Final figure, complete";"1993";"82754";""
"Sweden";"1992";"Total";"Both Sexes";"60 - 64";"Estimate - de jure";"Final figure, complete";"1993";"415136";""
"Sweden";"1992";"Total";"Both Sexes";"61";"Estimate - de jure";"Final figure, complete";"1993";"82740";""
"Sweden";"1992";"Total";"Both Sexes";"62";"Estimate - de jure";"Final figure, complete";"1993";"84039";""
"Sweden";"1992";"Total";"Both Sexes";"63";"Estimate - de jure";"Final figure, complete";"1993";"81626";""
"Sweden";"1992";"Total";"Both Sexes";"64";"Estimate - de jure";"Final figure, complete";"1993";"83977";""
"Sweden";"1992";"Total";"Both Sexes";"65";"Estimate - de jure";"Final figure, complete";"1993";"81784";""
"Sweden";"1992";"Total";"Both Sexes";"65 - 69";"Estimate - de jure";"Final figure, complete";"1993";"419046";""
"Sweden";"1992";"Total";"Both Sexes";"66";"Estimate - de jure";"Final figure, complete";"1993";"82921";""
"Sweden";"1992";"Total";"Both Sexes";"67";"Estimate - de jure";"Final figure, complete";"1993";"84742";""
"Sweden";"1992";"Total";"Both Sexes";"68";"Estimate - de jure";"Final figure, complete";"1993";"84646";""
"Sweden";"1992";"Total";"Both Sexes";"69";"Estimate - de jure";"Final figure, complete";"1993";"84953";""
"Sweden";"1992";"Total";"Both Sexes";"70";"Estimate - de jure";"Final figure, complete";"1993";"84117";""
"Sweden";"1992";"Total";"Both Sexes";"70 - 74";"Estimate - de jure";"Final figure, complete";"1993";"407740";""
"Sweden";"1992";"Total";"Both Sexes";"71";"Estimate - de jure";"Final figure, complete";"1993";"88539";""
"Sweden";"1992";"Total";"Both Sexes";"72";"Estimate - de jure";"Final figure, complete";"1993";"91388";""
"Sweden";"1992";"Total";"Both Sexes";"73";"Estimate - de jure";"Final figure, complete";"1993";"73085";""
"Sweden";"1992";"Total";"Both Sexes";"74";"Estimate - de jure";"Final figure, complete";"1993";"70611";""
"Sweden";"1992";"Total";"Both Sexes";"75";"Estimate - de jure";"Final figure, complete";"1993";"69398";""
"Sweden";"1992";"Total";"Both Sexes";"75 - 79";"Estimate - de jure";"Final figure, complete";"1993";"317510";""
"Sweden";"1992";"Total";"Both Sexes";"76";"Estimate - de jure";"Final figure, complete";"1993";"66116";""
"Sweden";"1992";"Total";"Both Sexes";"77";"Estimate - de jure";"Final figure, complete";"1993";"62603";""
"Sweden";"1992";"Total";"Both Sexes";"78";"Estimate - de jure";"Final figure, complete";"1993";"61410";""
"Sweden";"1992";"Total";"Both Sexes";"79";"Estimate - de jure";"Final figure, complete";"1993";"57983";""
"Sweden";"1992";"Total";"Both Sexes";"80";"Estimate - de jure";"Final figure, complete";"1993";"54786";""
"Sweden";"1992";"Total";"Both Sexes";"80 - 84";"Estimate - de jure";"Final figure, complete";"1993";"228722";""
"Sweden";"1992";"Total";"Both Sexes";"81";"Estimate - de jure";"Final figure, complete";"1993";"49552";""
"Sweden";"1992";"Total";"Both Sexes";"82";"Estimate - de jure";"Final figure, complete";"1993";"45892";""
"Sweden";"1992";"Total";"Both Sexes";"83";"Estimate - de jure";"Final figure, complete";"1993";"41993";""
"Sweden";"1992";"Total";"Both Sexes";"84";"Estimate - de jure";"Final figure, complete";"1993";"36499";""
"Sweden";"1992";"Total";"Both Sexes";"85";"Estimate - de jure";"Final figure, complete";"1993";"31631";""
"Sweden";"1992";"Total";"Both Sexes";"85 - 89";"Estimate - de jure";"Final figure, complete";"1993";"115713";""
"Sweden";"1992";"Total";"Both Sexes";"86";"Estimate - de jure";"Final figure, complete";"1993";"27250";""
"Sweden";"1992";"Total";"Both Sexes";"87";"Estimate - de jure";"Final figure, complete";"1993";"22579";""
"Sweden";"1992";"Total";"Both Sexes";"88";"Estimate - de jure";"Final figure, complete";"1993";"19023";""
"Sweden";"1992";"Total";"Both Sexes";"89";"Estimate - de jure";"Final figure, complete";"1993";"15230";""
"Sweden";"1992";"Total";"Both Sexes";"90";"Estimate - de jure";"Final figure, complete";"1993";"12494";""
"Sweden";"1992";"Total";"Both Sexes";"90 - 94";"Estimate - de jure";"Final figure, complete";"1993";"38198";""
"Sweden";"1992";"Total";"Both Sexes";"91";"Estimate - de jure";"Final figure, complete";"1993";"9536";""
"Sweden";"1992";"Total";"Both Sexes";"92";"Estimate - de jure";"Final figure, complete";"1993";"7276";""
"Sweden";"1992";"Total";"Both Sexes";"93";"Estimate - de jure";"Final figure, complete";"1993";"5127";""
"Sweden";"1992";"Total";"Both Sexes";"94";"Estimate - de jure";"Final figure, complete";"1993";"3765";""
"Sweden";"1992";"Total";"Both Sexes";"95";"Estimate - de jure";"Final figure, complete";"1993";"2655";""
"Sweden";"1992";"Total";"Both Sexes";"95 - 99";"Estimate - de jure";"Final figure, complete";"1993";"6949";""
"Sweden";"1992";"Total";"Both Sexes";"96";"Estimate - de jure";"Final figure, complete";"1993";"1833";""
"Sweden";"1992";"Total";"Both Sexes";"97";"Estimate - de jure";"Final figure, complete";"1993";"1175";""
"Sweden";"1992";"Total";"Both Sexes";"98";"Estimate - de jure";"Final figure, complete";"1993";"773";""
"Sweden";"1992";"Total";"Both Sexes";"99";"Estimate - de jure";"Final figure, complete";"1993";"513";""
"Sweden";"1992";"Total";"Both Sexes";"100 +";"Estimate - de jure";"Final figure, complete";"1993";"659";""
"Sweden";"1992";"Total";"Both Sexes";"Unknown";"Estimate - de jure";"Final figure, complete";"1993";"0";""
"Sweden";"1992";"Total";"Male";"Total";"Estimate - de jure";"Final figure, complete";"1993";"4294585";""
"Sweden";"1992";"Total";"Male";"0";"Estimate - de jure";"Final figure, complete";"1993";"63013";""
"Sweden";"1992";"Total";"Male";"1";"Estimate - de jure";"Final figure, complete";"1993";"63809";""
"Sweden";"1992";"Total";"Male";"1 - 4";"Estimate - de jure";"Final figure, complete";"1993";"247176";""
"Sweden";"1992";"Total";"Male";"2";"Estimate - de jure";"Final figure, complete";"1993";"63944";""
"Sweden";"1992";"Total";"Male";"3";"Estimate - de jure";"Final figure, complete";"1993";"60443";""
"Sweden";"1992";"Total";"Male";"4";"Estimate - de jure";"Final figure, complete";"1993";"58980";""
"Sweden";"1992";"Total";"Male";"5";"Estimate - de jure";"Final figure, complete";"1993";"54942";""
"Sweden";"1992";"Total";"Male";"5 - 9";"Estimate - de jure";"Final figure, complete";"1993";"261963";""
"Sweden";"1992";"Total";"Male";"6";"Estimate - de jure";"Final figure, complete";"1993";"54222";""
"Sweden";"1992";"Total";"Male";"7";"Estimate - de jure";"Final figure, complete";"1993";"52725";""
"Sweden";"1992";"Total";"Male";"8";"Estimate - de jure";"Final figure, complete";"1993";"50536";""
"Sweden";"1992";"Total";"Male";"9";"Estimate - de jure";"Final figure, complete";"1993";"49538";""
"Sweden";"1992";"Total";"Male";"10";"Estimate - de jure";"Final figure, complete";"1993";"49941";""
"Sweden";"1992";"Total";"Male";"10 - 14";"Estimate - de jure";"Final figure, complete";"1993";"252046";""
"Sweden";"1992";"Total";"Male";"11";"Estimate - de jure";"Final figure, complete";"1993";"50099";""
"Sweden";"1992";"Total";"Male";"12";"Estimate - de jure";"Final figure, complete";"1993";"51673";""
"Sweden";"1992";"Total";"Male";"13";"Estimate - de jure";"Final figure, complete";"1993";"50959";""
"Sweden";"1992";"Total";"Male";"14";"Estimate - de jure";"Final figure, complete";"1993";"49374";""
"Sweden";"1992";"Total";"Male";"15";"Estimate - de jure";"Final figure, complete";"1993";"51081";""
"Sweden";"1992";"Total";"Male";"15 - 19";"Estimate - de jure";"Final figure, complete";"1993";"274711";""
"Sweden";"1992";"Total";"Male";"16";"Estimate - de jure";"Final figure, complete";"1993";"52311";""
"Sweden";"1992";"Total";"Male";"17";"Estimate - de jure";"Final figure, complete";"1993";"54955";""
"Sweden";"1992";"Total";"Male";"18";"Estimate - de jure";"Final figure, complete";"1993";"58462";""
"Sweden";"1992";"Total";"Male";"19";"Estimate - de jure";"Final figure, complete";"1993";"57902";""
"Sweden";"1992";"Total";"Male";"20";"Estimate - de jure";"Final figure, complete";"1993";"59217";""
"Sweden";"1992";"Total";"Male";"20 - 24";"Estimate - de jure";"Final figure, complete";"1993";"296679";""
"Sweden";"1992";"Total";"Male";"21";"Estimate - de jure";"Final figure, complete";"1993";"59969";""
"Sweden";"1992";"Total";"Male";"22";"Estimate - de jure";"Final figure, complete";"1993";"57969";""
"Sweden";"1992";"Total";"Male";"23";"Estimate - de jure";"Final figure, complete";"1993";"58072";""
"Sweden";"1992";"Total";"Male";"24";"Estimate - de jure";"Final figure, complete";"1993";"61452";""
"Sweden";"1992";"Total";"Male";"25";"Estimate - de jure";"Final figure, complete";"1993";"66228";""
"Sweden";"1992";"Total";"Male";"25 - 29";"Estimate - de jure";"Final figure, complete";"1993";"333726";""
"Sweden";"1992";"Total";"Male";"26";"Estimate - de jure";"Final figure, complete";"1993";"67554";""
"Sweden";"1992";"Total";"Male";"27";"Estimate - de jure";"Final figure, complete";"1993";"68078";""
"Sweden";"1992";"Total";"Male";"28";"Estimate - de jure";"Final figure, complete";"1993";"68049";""
"Sweden";"1992";"Total";"Male";"29";"Estimate - de jure";"Final figure, complete";"1993";"63817";""
"Sweden";"1992";"Total";"Male";"30";"Estimate - de jure";"Final figure, complete";"1993";"60784";""
"Sweden";"1992";"Total";"Male";"30 - 34";"Estimate - de jure";"Final figure, complete";"1993";"296774";""
"Sweden";"1992";"Total";"Male";"31";"Estimate - de jure";"Final figure, complete";"1993";"59221";""
"Sweden";"1992";"Total";"Male";"32";"Estimate - de jure";"Final figure, complete";"1993";"58109";""
"Sweden";"1992";"Total";"Male";"33";"Estimate - de jure";"Final figure, complete";"1993";"59295";""
"Sweden";"1992";"Total";"Male";"34";"Estimate - de jure";"Final figure, complete";"1993";"59365";""
"Sweden";"1992";"Total";"Male";"35";"Estimate - de jure";"Final figure, complete";"1993";"59722";""
"Sweden";"1992";"Total";"Male";"35 - 39";"Estimate - de jure";"Final figure, complete";"1993";"299391";""
"Sweden";"1992";"Total";"Male";"36";"Estimate - de jure";"Final figure, complete";"1993";"60848";""
"Sweden";"1992";"Total";"Male";"37";"Estimate - de jure";"Final figure, complete";"1993";"59652";""
"Sweden";"1992";"Total";"Male";"38";"Estimate - de jure";"Final figure, complete";"1993";"58667";""
"Sweden";"1992";"Total";"Male";"39";"Estimate - de jure";"Final figure, complete";"1993";"60502";""
"Sweden";"1992";"Total";"Male";"40";"Estimate - de jure";"Final figure, complete";"1993";"60107";""
"Sweden";"1992";"Total";"Male";"40 - 44";"Estimate - de jure";"Final figure, complete";"1993";"314295";""
"Sweden";"1992";"Total";"Male";"41";"Estimate - de jure";"Final figure, complete";"1993";"59763";""
"Sweden";"1992";"Total";"Male";"42";"Estimate - de jure";"Final figure, complete";"1993";"62662";""
"Sweden";"1992";"Total";"Male";"43";"Estimate - de jure";"Final figure, complete";"1993";"64676";""
"Sweden";"1992";"Total";"Male";"44";"Estimate - de jure";"Final figure, complete";"1993";"67087";""
"Sweden";"1992";"Total";"Male";"45";"Estimate - de jure";"Final figure, complete";"1993";"68018";""
"Sweden";"1992";"Total";"Male";"45 - 49";"Estimate - de jure";"Final figure, complete";"1993";"338709";""
"Sweden";"1992";"Total";"Male";"46";"Estimate - de jure";"Final figure, complete";"1993";"69314";""
"Sweden";"1992";"Total";"Male";"47";"Estimate - de jure";"Final figure, complete";"1993";"69051";""
"Sweden";"1992";"Total";"Male";"48";"Estimate - de jure";"Final figure, complete";"1993";"68429";""
"Sweden";"1992";"Total";"Male";"49";"Estimate - de jure";"Final figure, complete";"1993";"63897";""
"Sweden";"1992";"Total";"Male";"50";"Estimate - de jure";"Final figure, complete";"1993";"58732";""
"Sweden";"1992";"Total";"Male";"50 - 54";"Estimate - de jure";"Final figure, complete";"1993";"256066";""
"Sweden";"1992";"Total";"Male";"51";"Estimate - de jure";"Final figure, complete";"1993";"51779";""
"Sweden";"1992";"Total";"Male";"52";"Estimate - de jure";"Final figure, complete";"1993";"49181";""
"Sweden";"1992";"Total";"Male";"53";"Estimate - de jure";"Final figure, complete";"1993";"49365";""
"Sweden";"1992";"Total";"Male";"54";"Estimate - de jure";"Final figure, complete";"1993";"47009";""
"Sweden";"1992";"Total";"Male";"55";"Estimate - de jure";"Final figure, complete";"1993";"44762";""
"Sweden";"1992";"Total";"Male";"55 - 59";"Estimate - de jure";"Final figure, complete";"1993";"208841";""
"Sweden";"1992";"Total";"Male";"56";"Estimate - de jure";"Final figure, complete";"1993";"43248";""
"Sweden";"1992";"Total";"Male";"57";"Estimate - de jure";"Final figure, complete";"1993";"41580";""
"Sweden";"1992";"Total";"Male";"58";"Estimate - de jure";"Final figure, complete";"1993";"40044";""
"Sweden";"1992";"Total";"Male";"59";"Estimate - de jure";"Final figure, complete";"1993";"39207";""
"Sweden";"1992";"Total";"Male";"60";"Estimate - de jure";"Final figure, complete";"1993";"40335";""
"Sweden";"1992";"Total";"Male";"60 - 64";"Estimate - de jure";"Final figure, complete";"1993";"199996";""
"Sweden";"1992";"Total";"Male";"61";"Estimate - de jure";"Final figure, complete";"1993";"40149";""
"Sweden";"1992";"Total";"Male";"62";"Estimate - de jure";"Final figure, complete";"1993";"40376";""
"Sweden";"1992";"Total";"Male";"63";"Estimate - de jure";"Final figure, complete";"1993";"39168";""
"Sweden";"1992";"Total";"Male";"64";"Estimate - de jure";"Final figure, complete";"1993";"39968";""
"Sweden";"1992";"Total";"Male";"65";"Estimate - de jure";"Final figure, complete";"1993";"38937";""
"Sweden";"1992";"Total";"Male";"65 - 69";"Estimate - de jure";"Final figure, complete";"1993";"197282";""
"Sweden";"1992";"Total";"Male";"66";"Estimate - de jure";"Final figure, complete";"1993";"39258";""
"Sweden";"1992";"Total";"Male";"67";"Estimate - de jure";"Final figure, complete";"1993";"39906";""
"Sweden";"1992";"Total";"Male";"68";"Estimate - de jure";"Final figure, complete";"1993";"39515";""
"Sweden";"1992";"Total";"Male";"69";"Estimate - de jure";"Final figure, complete";"1993";"39666";""
